country_code,postal_code,place_name,latitude,longitude
HU,6062,Tiszakécske,46.9326,20.1035
HU,6064,Tiszaug,46.8555,20.0549
HU,6065,Lakitelek,46.876,19.995
HU,6066,Tiszaalpár,46.8128,19.9984
HU,6067,Tiszaalpár,46.8128,19.9984
HU,6070,Izsák,46.8045,19.3517
HU,6075,Páhi,46.7129,19.3869
HU,6076,Ágasegyháza,46.8403,19.4521
HU,6077,Orgovány,46.7509,19.4726
HU,6078,Jakabszállás,46.7603,19.6072
HU,6080,Szabadszállás,46.8758,19.2232
HU,6085,Fülöpszállás,46.8208,19.2375
HU,6086,Szalkszentmárton,46.9757,19.0118
HU,6087,Dunavecse,46.9148,18.9713
HU,6088,Apostag,46.8821,18.9621
HU,6090,Kunszentmiklós,47.027,19.1258
HU,6096,Kunpeszér,47.0589,19.2761
HU,6097,Kunadacs,46.9557,19.2892
HU,6098,Tass,47.021,19.0299
HU,6100,Kiskunfélegyháza,46.7121,19.8446
HU,6111,Gátér,46.679,19.961
HU,6112,Pálmonostora,46.6242,19.9516
HU,6113,Petőfiszállás,46.6218,19.8621
HU,6114,Bugac,46.687,19.6807
HU,6114,Bugacpusztaháza,46.699,19.6315
HU,6115,Kunszállás,46.7625,19.7537
HU,6116,Fülöpjakab,46.7422,19.7213
HU,6120,Kiskunmajsa,46.4903,19.74
HU,6131,Szank,46.5571,19.661
HU,6132,Móricgát,46.6323,19.6702
HU,6133,Jászszentlászló,46.5669,19.7606
HU,6134,Kömpöc,46.4635,19.8667
HU,6135,Csólyospálos,46.4184,19.8395
HU,6136,Harkakötöny,46.4631,19.6076
HU,6200,Kiskőrös,46.6214,19.2853
HU,6211,Kaskantyú,46.672,19.3868
HU,6221,Akasztó,46.6917,19.2042
HU,6222,Csengőd,46.7154,19.268
HU,6223,Soltszentimre,46.7714,19.287
HU,6224,Tabdi,46.6819,19.3265
HU,6230,Soltvadkert,46.5789,19.3939
HU,6235,Bócsa,46.6097,19.4844
HU,6236,Tázlár,46.5482,19.5144
HU,6237,Kecel,46.5253,19.2519
HU,6238,Imrehegy,46.4774,19.3122
HU,6239,Császártöltés,46.4219,19.1836
HU,6300,Kalocsa,46.5298,18.9728
HU,6311,Öregcsertő,46.5181,19.1155
HU,6320,Solt,46.801,19.001
HU,6321,Újsolt,46.8727,19.1207
HU,6323,Dunaegyháza,46.8381,18.9543
HU,6325,Dunatetétlen,46.7575,19.0953
HU,6326,Harta,46.6976,19.0311
HU,6327,Harta,46.6976,19.0311
HU,6328,Dunapataj,46.644,18.9963
HU,6331,Foktő,46.5275,18.9193
HU,6332,Uszód,46.5701,18.9012
HU,6333,Dunaszentbenedek,46.5933,18.8945
HU,6334,Géderlak,46.6068,18.9144
HU,6335,Ordas,46.6359,18.9463
HU,6336,Szakmár,46.5554,19.0753
HU,6337,Újtelek,46.59,19.0586
HU,6341,Homokmégy,46.49,19.0731
HU,6342,Drágszél,46.4675,19.0397
HU,6343,Miske,46.4464,19.0331
HU,6344,Hajós,46.3986,19.1206
HU,6345,Nemesnádudvar,46.3405,19.0512
HU,6346,Sükösd,46.2818,18.9952
HU,6347,Érsekcsanád,46.2535,18.9846
HU,6348,Érsekhalma,46.3488,19.1215
HU,6351,Bátya,46.488,18.9542
HU,6352,Fajsz,46.417,18.9194
HU,6353,Dusnok,46.3909,18.963
HU,6400,Kiskunhalas,46.434,19.4848
HU,6411,Zsana,46.406,19.6815
HU,6412,Balotaszállás,46.351,19.5403
HU,6413,Kunfehértó,46.3609,19.4145
HU,6414,Pirtó,46.5138,19.4323
HU,6421,Kisszállás,46.2801,19.4895
HU,6422,Tompa,46.2061,19.5391
HU,6423,Kelebia,46.1968,19.6166
HU,6424,Csikéria,46.1285,19.4713
HU,6425,Bácsszőlős,46.15,19.45
HU,6430,Bácsalmás,46.1265,19.3326
HU,6435,Kunbaja,46.0842,19.4208
HU,6440,Jánoshalma,46.2986,19.3258
HU,6444,Kéleshalom,46.3654,19.2818
HU,6445,Borota,46.266,19.2228
HU,6446,Rém,46.2473,19.1414
HU,6447,Felsőszentiván,46.1971,19.1869
HU,6448,Csávoly,46.1892,19.1467
HU,6449,Mélykút,46.2151,19.381
HU,6451,Tataháza,46.1741,19.3003
HU,6452,Mátételke,46.1617,19.2804
HU,6453,Bácsbokod,46.125,19.1562
HU,6454,Bácsborsód,46.0987,19.1581
HU,6455,Katymár,46.034,19.2094
HU,6456,Madaras,46.0587,19.2612
HU,6500,Baja,46.183,18.9531
HU,6503,Baja,46.183,18.9531
HU,6511,Bácsszentgyörgy,45.9727,19.0362
HU,6512,Szeremle,46.1437,18.8812
HU,6513,Dunafalva,46.0582,18.9587
HU,6521,Vaskút,46.1078,18.9851
HU,6522,Gara,46.0319,19.0428
HU,6523,Csátalja,46.0367,18.9469
HU,6524,Dávod,45.995,18.9172
HU,6525,Hercegszántó,45.95,18.9392
HU,6527,Nagybaracska,46.0425,18.9059
HU,6528,Bátmonostor,46.1022,18.9285
HU,1007,Budapest,47.4984,19.0404
HU,1011,Budapest,47.4984,19.0404
HU,1012,Budapest,47.4984,19.0404
HU,1013,Budapest,47.4984,19.0404
HU,1014,Budapest,47.4984,19.0404
HU,1015,Budapest,47.4984,19.0404
HU,1016,Budapest,47.4984,19.0404
HU,1021,Budapest,47.4984,19.0404
HU,1022,Budapest,47.4984,19.0404
HU,1023,Budapest,47.4984,19.0404
HU,1024,Budapest,47.4984,19.0404
HU,1025,Budapest,47.4984,19.0404
HU,1026,Budapest,47.4984,19.0404
HU,1027,Budapest,47.4984,19.0404
HU,1028,Budapest,47.4984,19.0404
HU,1029,Budapest,47.4984,19.0404
HU,1031,Budapest,47.4984,19.0404
HU,1032,Budapest,47.4984,19.0404
HU,1033,Budapest,47.4984,19.0404
HU,1034,Budapest,47.4984,19.0404
HU,1035,Budapest,47.4984,19.0404
HU,1036,Budapest,47.4984,19.0404
HU,1037,Budapest,47.4984,19.0404
HU,1038,Budapest,47.4984,19.0404
HU,1039,Budapest,47.4984,19.0404
HU,1041,Budapest,47.4984,19.0404
HU,1042,Budapest,47.4984,19.0404
HU,1043,Budapest,47.4984,19.0404
HU,1044,Budapest,47.4984,19.0404
HU,1045,Budapest,47.4984,19.0404
HU,1046,Budapest,47.4984,19.0404
HU,1047,Budapest,47.4984,19.0404
HU,1048,Budapest,47.4984,19.0404
HU,1051,Budapest,47.4984,19.0404
HU,1052,Budapest,47.4984,19.0404
HU,1053,Budapest,47.4984,19.0404
HU,1054,Budapest,47.4984,19.0404
HU,1055,Budapest,47.4984,19.0404
HU,1056,Budapest,47.4984,19.0404
HU,1061,Budapest,47.4984,19.0404
HU,1062,Budapest,47.4984,19.0404
HU,1063,Budapest,47.4984,19.0404
HU,1064,Budapest,47.4984,19.0404
HU,1065,Budapest,47.4984,19.0404
HU,1066,Budapest,47.4984,19.0404
HU,1067,Budapest,47.4984,19.0404
HU,1068,Budapest,47.4984,19.0404
HU,1071,Budapest,47.4984,19.0404
HU,1072,Budapest,47.4984,19.0404
HU,1073,Budapest,47.4984,19.0404
HU,1074,Budapest,47.4984,19.0404
HU,1075,Budapest,47.4984,19.0404
HU,1076,Budapest,47.4984,19.0404
HU,1077,Budapest,47.4984,19.0404
HU,1078,Budapest,47.4984,19.0404
HU,1081,Budapest,47.4984,19.0404
HU,1082,Budapest,47.4984,19.0404
HU,1083,Budapest,47.4984,19.0404
HU,1084,Budapest,47.4984,19.0404
HU,1085,Budapest,47.4984,19.0404
HU,1086,Budapest,47.4984,19.0404
HU,1087,Budapest,47.4984,19.0404
